id,lodge_name_raw,lodge_name_clean,language_primary,confidence_language,ontology_primary,ontology_secondary,confidence_ontology,theme_primary,theme_secondary,confidence_theme,flags,created_at
1136,Lodge of Stability,Lodge of Stability,English,0.9,ABS_VRT,,0.85,Virtue / Moral Ideal,,0.85,DICT_MATCH,2026-03-12T12:22:56+00:00
1137,Lodge of Liberty and Sincerity,Lodge of Liberty and Sincerity,English,0.9,ABS_VRT,,0.85,Virtue / Moral Ideal,,0.85,DICT_MATCH,2026-03-12T12:22:56+00:00
1138,Lodge of Liberty and Sincerity,Lodge of Liberty and Sincerity,English,0.9,ABS_VRT,,0.85,Virtue / Moral Ideal,,0.85,DICT_MATCH,2026-03-12T12:22:56+00:00
1139,"Provincial Grand Lodge, No. 1","Provincial Grand Lodge, No. 1",English,0.75,GRP_MAS,,0.88,Masonic / Administrative,,0.85,ENGLISH_FALLBACK,2026-03-12T12:22:56+00:00
114,,,English,1.0,UNK_,,1.0,,,1.0,CLASSIFICATION_DEFAULTED|INPUT_BLANK,2026-03-12T12:22:56+00:00
1140,Lodge True Friendship,Lodge True Friendship,English,0.75,ABS_VRT,ABS_FRAT,0.85,Virtue / Moral Ideal,,0.85,ENGLISH_FALLBACK,2026-03-12T12:22:56+00:00
1141,Lodge of Prudence,Lodge of Prudence,English,0.9,ABS_VRT,,0.85,Virtue / Moral Ideal,,0.85,DICT_MATCH,2026-03-12T12:22:56+00:00
1142,Royal Military Lodge,Royal Military Lodge,English,0.9,PRS_ROY,GRP_MIL,0.88,Royal / Aristocratic,Military / Service,0.85,DICT_MATCH,2026-03-12T12:22:56+00:00
1143,Loge Parfaite Egalite Lyonnese,Loge Parfaite Egalite Lyonnese,French,0.9,LOC_REG,,0.84,Geographic / Civic,,0.85,DICT_MATCH,2026-03-12T12:22:56+00:00
1144,Lodge of Harmony,Lodge of Harmony,English,0.9,ABS_VRT,ABS_FRAT,0.85,Virtue / Moral Ideal,,0.85,DICT_MATCH,2026-03-12T12:22:56+00:00
1145,"Unity Lodge, No. 2","Unity Lodge, No. 2",English,0.9,ABS_FRAT,,0.8,Virtue / Moral Ideal,,0.85,DICT_MATCH,2026-03-12T12:22:56+00:00
1146,Corinthian Lodge,Corinthian Lodge,English,0.75,OBJ_STR,,0.7,Symbolic / Esoteric,,0.85,ENGLISH_FALLBACK,2026-03-12T12:22:56+00:00
1147,"Lodge of the Nine Muses, No. 1","Lodge of the Nine Muses, No. 1",English,0.9,PRS_MYTH,,0.88,Mythological / Classical,,0.85,DICT_MATCH,2026-03-12T12:22:56+00:00
1148,Inhabitants' Lodge,Inhabitants' Lodge,English,0.75,GRP_JOB,,0.86,Professional / Trade,,0.85,ENGLISH_FALLBACK,2026-03-12T12:22:56+00:00
1149,"Lodge of the Muse Urania, No. 2","Lodge of the Muse Urania, No. 2",Greek,0.9,PRS_MYTH,,0.88,Mythological / Classical,,0.85,DICT_MATCH,2026-03-12T12:22:56+00:00
115,St. George's Lodge of Harmony,St. George's Lodge of Harmony,English,0.9,PRS_REL,ABS_VRT,0.9,Virtue / Moral Ideal,Religious,0.85,DICT_MATCH,2026-03-12T12:22:56+00:00
1150,St. Andrew's Lodge,St. Andrew's Lodge,English,0.9,PRS_REL,LOC_CTY,0.9,Religious,Geographic / Civic,0.85,DICT_MATCH,2026-03-12T12:22:56+00:00
1151,"Lodge of Bellona, No. 3","Lodge of Bellona, No. 3",English,0.9,PRS_MYTH,ABS_VRT,0.88,Virtue / Moral Ideal,Mythological / Classical,0.85,DICT_MATCH,2026-03-12T12:22:56+00:00
1152,no name is given,no name is given,English,1.0,UNK_,,1.0,,,1.0,CLASSIFICATION_DEFAULTED|INPUT_NON_DESCRIPTIVE,2026-03-12T12:22:56+00:00
1153,Lodge of Charity,Lodge of Charity,English,0.9,ABS_VRT,,0.85,Virtue / Moral Ideal,,0.85,DICT_MATCH,2026-03-12T12:22:56+00:00
1154,"Lodge of Mars, No. 4","Lodge of Mars, No. 4",English,0.9,PRS_MYTH,ABS_VRT,0.88,Virtue / Moral Ideal,Mythological / Classical,0.85,DICT_MATCH,2026-03-12T12:22:56+00:00
1155,Atlantic Phoenix Lodge,Atlantic Phoenix Lodge,Greek,0.9,PRS_MYTH,,0.88,Mythological / Classical,,0.85,DICT_MATCH,2026-03-12T12:22:56+00:00
1156,"Lodge of the Muse Clio, No. 5","Lodge of the Muse Clio, No. 5",English,0.9,PRS_MYTH,,0.88,Mythological / Classical,,0.85,DICT_MATCH,2026-03-12T12:22:56+00:00
1157,Concord Lodge,Concord Lodge,English,0.75,ABS_VRT,ABS_FRAT,0.85,Virtue / Moral Ideal,,0.85,ENGLISH_FALLBACK,2026-03-12T12:22:56+00:00
1158,St. Bede's Lodge,St. Bede's Lodge,English,0.9,PRS_REL,,0.9,Religious,,0.85,DICT_MATCH,2026-03-12T12:22:56+00:00
1159,Fifty-second Regiment of Foot,Fifty-second Regiment of Foot,English,0.9,ABS_PHI,GRP_MIL,0.8,Virtue / Moral Ideal,Military / Service,0.85,DICT_MATCH,2026-03-12T12:22:56+00:00
116,,,English,1.0,UNK_,,1.0,,,1.0,CLASSIFICATION_DEFAULTED|INPUT_BLANK,2026-03-12T12:22:56+00:00
1160,St. Luke's Lodge,St. Luke's Lodge,English,0.9,PRS_REL,,0.9,Religious,,0.85,DICT_MATCH,2026-03-12T12:22:56+00:00
1161,Lodge of Harmony,Lodge of Harmony,English,0.9,ABS_VRT,ABS_FRAT,0.85,Virtue / Moral Ideal,,0.85,DICT_MATCH,2026-03-12T12:22:56+00:00
1162,Benevolent Lodge,Benevolent Lodge,English,0.75,ABS_VRT,,0.85,Virtue / Moral Ideal,,0.85,ENGLISH_FALLBACK,2026-03-12T12:22:56+00:00
1163,Lodge of Harmony,Lodge of Harmony,English,0.9,ABS_VRT,ABS_FRAT,0.85,Virtue / Moral Ideal,,0.85,DICT_MATCH,2026-03-12T12:22:56+00:00
1164,Loge des Amis Reunis,Loge des Amis Reunis,French,0.9,ABS_FRAT,,0.8,Virtue / Moral Ideal,,0.85,DICT_MATCH,2026-03-12T12:22:56+00:00
1165,Lodge of Benevolence,Lodge of Benevolence,English,0.9,ABS_VRT,,0.85,Virtue / Moral Ideal,,0.85,DICT_MATCH,2026-03-12T12:22:56+00:00
1166,Durnovarian Lodge,Durnovarian Lodge,English,0.75,LOC_CTY,,0.86,Geographic / Civic,,0.85,ENGLISH_FALLBACK,2026-03-12T12:22:56+00:00
1167,Sixth or Inniskilling Dragoons,Sixth or Inniskilling Dragoons,English,0.9,GRP_MIL,,0.9,Military / Service,,0.85,DICT_MATCH,2026-03-12T12:22:56+00:00
1168,Helvetick Union Lodge,Helvetick Union Lodge,English,0.9,ABS_VRT,ABS_FRAT,0.85,Virtue / Moral Ideal,,0.85,DICT_MATCH,2026-03-12T12:22:56+00:00
1169,Prince of Wales's Fencible Cavalry,Prince of Wales's Fencible Cavalry,English,0.9,PRS_ROY,LOC_CTY,0.88,Royal / Aristocratic,Geographic / Civic,0.85,DICT_MATCH,2026-03-12T12:22:56+00:00
117,Castle Lodge,Castle Lodge,English,0.75,OBJ_STR,LOC_CTY,0.7,Geographic / Civic,Symbolic / Esoteric,0.85,ENGLISH_FALLBACK,2026-03-12T12:22:56+00:00
1170,Ionic Lodge,Ionic Lodge,English,0.75,OBJ_STR,,0.7,Symbolic / Esoteric,,0.85,ENGLISH_FALLBACK,2026-03-12T12:22:56+00:00
1171,Sun and Sector Lodge,Sun and Sector Lodge,English,0.9,OBJ_SCI,LOC_CTY,0.7,Geographic / Civic,Symbolic / Esoteric,0.85,DICT_MATCH,2026-03-12T12:22:56+00:00
1172,Eleventh Regiment of Foot,Eleventh Regiment of Foot,English,0.9,GRP_MIL,,0.9,Military / Service,,0.85,DICT_MATCH,2026-03-12T12:22:56+00:00
1173,Loge St. Jean de la Nouvelle Esperance,Loge St. Jean de la Nouvelle Esperance,French,0.9,PRS_REL,ABS_VRT,0.9,Virtue / Moral Ideal,Religious,0.85,DICT_MATCH,2026-03-12T12:22:56+00:00
1174,Lodge of United Strength,Lodge of United Strength,English,0.9,ABS_VRT,ABS_FRAT,0.85,Virtue / Moral Ideal,,0.85,DICT_MATCH,2026-03-12T12:22:56+00:00
1175,True and Faithful Lodge,True and Faithful Lodge,English,0.9,ABS_VRT,,0.85,Virtue / Moral Ideal,,0.85,DICT_MATCH,2026-03-12T12:22:56+00:00
1176,True and Faithful Lodge,True and Faithful Lodge,English,0.9,ABS_VRT,,0.85,Virtue / Moral Ideal,,0.85,DICT_MATCH,2026-03-12T12:22:56+00:00
1177,,,English,1.0,UNK_,,1.0,,,1.0,CLASSIFICATION_DEFAULTED|INPUT_BLANK,2026-03-12T12:22:56+00:00
1178,Grenadiers' Lodge,Grenadiers' Lodge,English,0.75,GRP_MIL,,0.9,Military / Service,,0.85,ENGLISH_FALLBACK,2026-03-12T12:22:56+00:00
1179,Royal Lebanon Lodge,Royal Lebanon Lodge,English,0.9,PRS_ROY,LOC_REG,0.88,Royal / Aristocratic,Geographic / Civic,0.85,DICT_MATCH,2026-03-12T12:22:56+00:00
118,,,English,1.0,UNK_,,1.0,,,1.0,CLASSIFICATION_DEFAULTED|INPUT_BLANK,2026-03-12T12:22:56+00:00
1180,Lodge True Friendship,Lodge True Friendship,English,0.75,ABS_VRT,ABS_FRAT,0.85,Virtue / Moral Ideal,,0.85,ENGLISH_FALLBACK,2026-03-12T12:22:56+00:00
1181,Lodge True Friendship. No. 2,Lodge True Friendship. No. 2,English,0.75,ABS_VRT,ABS_FRAT,0.85,Virtue / Moral Ideal,,0.85,ENGLISH_FALLBACK,2026-03-12T12:22:56+00:00
1182,Lodge Humility with Fortitude,Lodge Humility with Fortitude,English,0.9,ABS_VRT,,0.85,Virtue / Moral Ideal,,0.85,DICT_MATCH,2026-03-12T12:22:56+00:00
1183,"Green Island Lodge, No. 8. Jamaica","Green Island Lodge, No. 8. Jamaica",English,0.75,LOC_CTY,LOC_LAN,0.86,Geographic / Civic,,0.85,ENGLISH_FALLBACK,2026-03-12T12:22:56+00:00
1184,Lodge of Justice,Lodge of Justice,English,0.9,ABS_VRT,,0.85,Virtue / Moral Ideal,,0.85,DICT_MATCH,2026-03-12T12:22:56+00:00
1185,Lodge of Harmony,Lodge of Harmony,English,0.9,ABS_VRT,ABS_FRAT,0.85,Virtue / Moral Ideal,,0.85,DICT_MATCH,2026-03-12T12:22:56+00:00
1186,"No. 9, Jamaica, also called Hanover Lodge","No. 9, Jamaica, also called Hanover Lodge",English,0.9,PRS_ROY,LOC_CTY,0.88,Royal / Aristocratic,Geographic / Civic,0.85,DICT_MATCH,2026-03-12T12:22:56+00:00
1187,"Sociable Lodge, No. 10, Jamaica","Sociable Lodge, No. 10, Jamaica",English,0.75,ABS_VRT,LOC_CTY,0.85,Virtue / Moral Ideal,Geographic / Civic,0.85,ENGLISH_FALLBACK,2026-03-12T12:22:56+00:00
1188,,,English,1.0,UNK_,,1.0,,,1.0,CLASSIFICATION_DEFAULTED|INPUT_BLANK,2026-03-12T12:22:56+00:00
1189,"Union Lodge, No. 11, Jamaica","Union Lodge, No. 11, Jamaica",English,0.9,ABS_VRT,ABS_FRAT,0.85,Virtue / Moral Ideal,,0.85,DICT_MATCH,2026-03-12T12:22:56+00:00
119,,,English,1.0,UNK_,,1.0,,,1.0,CLASSIFICATION_DEFAULTED|INPUT_BLANK,2026-03-12T12:22:56+00:00
1190,Royal Oak Lodge,Royal Oak Lodge,English,0.9,PRS_ROY,LOC_CTY,0.88,Royal / Aristocratic,Geographic / Civic,0.85,DICT_MATCH,2026-03-12T12:22:56+00:00
1191,Lodge of Fidelity,Lodge of Fidelity,English,0.9,ABS_VRT,,0.85,Virtue / Moral Ideal,,0.85,DICT_MATCH,2026-03-12T12:22:56+00:00
1192,"Union Lodge, No. 12, Jamaica","Union Lodge, No. 12, Jamaica",English,0.9,ABS_VRT,ABS_FRAT,0.85,Virtue / Moral Ideal,,0.85,DICT_MATCH,2026-03-12T12:22:56+00:00
1193,Temple Lodge,Temple Lodge,English,0.75,LOC_REL,LOC_CTY,0.88,Religious,Geographic / Civic,0.85,ENGLISH_FALLBACK|TOKEN_RELIGIOUS_PLACE,2026-03-12T12:22:56+00:00
1194,Argyle Lodge,Argyle Lodge,English,0.75,LOC_REG,,0.84,Geographic / Civic,,0.85,ENGLISH_FALLBACK,2026-03-12T12:22:56+00:00
1195,St. Andrew's Lodge,St. Andrew's Lodge,English,0.9,PRS_REL,LOC_CTY,0.9,Religious,Geographic / Civic,0.85,DICT_MATCH,2026-03-12T12:22:56+00:00
1196,Lodge of Harmony,Lodge of Harmony,English,0.9,ABS_VRT,ABS_FRAT,0.85,Virtue / Moral Ideal,,0.85,DICT_MATCH,2026-03-12T12:22:56+00:00
1197,Seventy-eighth Regiment,Seventy-eighth Regiment,English,0.75,GRP_MIL,,0.9,Military / Service,,0.85,ENGLISH_FALLBACK,2026-03-12T12:22:56+00:00
1198,Royal York Lodge of Perseverance,Royal York Lodge of Perseverance,English,0.9,PRS_ROY,ABS_VRT,0.88,Virtue / Moral Ideal,Royal / Aristocratic,0.85,DICT_MATCH,2026-03-12T12:22:56+00:00
1199,Weymouth Lodge,Weymouth Lodge,English,0.75,LOC_CTY,,0.86,Geographic / Civic,,0.85,ENGLISH_FALLBACK,2026-03-12T12:22:56+00:00
12,,,English,1.0,UNK_,,1.0,,,1.0,CLASSIFICATION_DEFAULTED|INPUT_BLANK,2026-03-12T12:22:56+00:00
120,Corner Stone Lodge,Corner Stone Lodge,English,0.75,LOC_BDG,OBJ_EMB,0.82,Geographic / Civic,Symbolic / Esoteric,0.85,ENGLISH_FALLBACK,2026-03-12T12:22:56+00:00
1200,Marine Lodge,Marine Lodge,English,0.75,GRP_MIL,,0.9,Military / Service,,0.85,ENGLISH_FALLBACK,2026-03-12T12:22:56+00:00
1201,Lodge of Concord,Lodge of Concord,English,0.9,ABS_VRT,ABS_FRAT,0.85,Virtue / Moral Ideal,,0.85,DICT_MATCH,2026-03-12T12:22:56+00:00
1202,Prince Alfred Lodge,Prince Alfred Lodge,English,0.75,PRS_HIS,PRS_ROY,0.86,Royal / Aristocratic,Geographic / Civic,0.85,ENGLISH_FALLBACK,2026-03-12T12:22:56+00:00
1203,Royal Oak Lodge,Royal Oak Lodge,English,0.9,PRS_ROY,LOC_CTY,0.88,Royal / Aristocratic,Geographic / Civic,0.85,DICT_MATCH,2026-03-12T12:22:56+00:00
1204,Lodge of Unity,Lodge of Unity,English,0.9,ABS_VRT,ABS_FRAT,0.85,Virtue / Moral Ideal,,0.85,DICT_MATCH,2026-03-12T12:22:56+00:00
1205,Anchor and Hope Lodge,Anchor and Hope Lodge,English,0.9,ABS_VRT,OBJ_EMB,0.85,Virtue / Moral Ideal,Symbolic / Esoteric,0.85,DICT_MATCH,2026-03-12T12:22:56+00:00
1206,Lodge of Honour,Lodge of Honour,English,0.9,ABS_VRT,,0.85,Virtue / Moral Ideal,,0.85,DICT_MATCH,2026-03-12T12:22:56+00:00
1207,,,English,1.0,UNK_,,1.0,,,1.0,CLASSIFICATION_DEFAULTED|INPUT_BLANK,2026-03-12T12:22:56+00:00
1208,Industrious Lodge,Industrious Lodge,English,0.75,ABS_VRT,,0.85,Virtue / Moral Ideal,,0.85,ENGLISH_FALLBACK,2026-03-12T12:22:56+00:00
1209,,,English,1.0,UNK_,,1.0,,,1.0,CLASSIFICATION_DEFAULTED|INPUT_BLANK,2026-03-12T12:22:56+00:00
121,,,English,1.0,UNK_,,1.0,,,1.0,CLASSIFICATION_DEFAULTED|INPUT_BLANK,2026-03-12T12:22:56+00:00
1210,Etruscan Lodge,Etruscan Lodge,English,0.75,LOC_REG,,0.84,Geographic / Civic,,0.85,ENGLISH_FALLBACK,2026-03-12T12:22:56+00:00
1211,St. Peter's Lodge,St. Peter's Lodge,English,0.9,PRS_REL,,0.9,Religious,,0.85,DICT_MATCH,2026-03-12T12:22:56+00:00
1212,Olive Lodge,Olive Lodge,English,0.75,NAT_BOT,,0.75,Nature,,0.85,ENGLISH_FALLBACK,2026-03-12T12:22:56+00:00
1213,Royal Marine Lodge,Royal Marine Lodge,English,0.9,PRS_ROY,GRP_MIL,0.88,Royal / Aristocratic,Military / Service,0.85,DICT_MATCH,2026-03-12T12:22:56+00:00
1214,Lodge of Unanimity,Lodge of Unanimity,English,0.9,ABS_VRT,,0.85,Virtue / Moral Ideal,,0.85,DICT_MATCH,2026-03-12T12:22:56+00:00
1215,,,English,1.0,UNK_,,1.0,,,1.0,CLASSIFICATION_DEFAULTED|INPUT_BLANK,2026-03-12T12:22:56+00:00
1216,Lodge of United Friendship,Lodge of United Friendship,English,0.9,ABS_VRT,ABS_FRAT,0.85,Virtue / Moral Ideal,,0.85,DICT_MATCH,2026-03-12T12:22:56+00:00
1217,,,English,1.0,UNK_,,1.0,,,1.0,CLASSIFICATION_DEFAULTED|INPUT_BLANK,2026-03-12T12:22:56+00:00
1218,Lodge of the Nine Muses,Lodge of the Nine Muses,English,0.9,PRS_MYTH,,0.88,Mythological / Classical,,0.85,DICT_MATCH,2026-03-12T12:22:56+00:00
1219,St. Michael's Lodge,St. Michael's Lodge,English,0.9,PRS_REL,,0.9,Religious,,0.85,DICT_MATCH,2026-03-12T12:22:56+00:00
122,,,English,1.0,UNK_,,1.0,,,1.0,CLASSIFICATION_DEFAULTED|INPUT_BLANK,2026-03-12T12:22:56+00:00
1220,Mount Horeb Lodge,Mount Horeb Lodge,English,0.9,LOC_CTY,NAT_GEO,0.86,Geographic / Civic,Nature,0.85,DICT_MATCH,2026-03-12T12:22:56+00:00
1221,York Lodge,York Lodge,English,0.75,LOC_CTY,LOC_REG,0.86,Geographic / Civic,,0.85,ENGLISH_FALLBACK,2026-03-12T12:22:56+00:00
1222,Two Parallel Lodge,Two Parallel Lodge,English,0.75,OBJ_STR,,0.7,Symbolic / Esoteric,,0.85,ENGLISH_FALLBACK,2026-03-12T12:22:56+00:00
1223,Social Lodge,Social Lodge,English,0.75,ABS_FRAT,,0.8,Virtue / Moral Ideal,,0.85,ENGLISH_FALLBACK,2026-03-12T12:22:56+00:00
1224,Social Lodge,Social Lodge,English,0.75,ABS_FRAT,,0.8,Virtue / Moral Ideal,,0.85,ENGLISH_FALLBACK,2026-03-12T12:22:56+00:00
1225,Ninety-second Regiment,Ninety-second Regiment,English,0.75,ABS_PHI,GRP_MIL,0.8,Virtue / Moral Ideal,Military / Service,0.85,ENGLISH_FALLBACK,2026-03-12T12:22:56+00:00
1226,Gnoll Lodge,Gnoll Lodge,English,0.75,LOC_CTY,,0.86,Geographic / Civic,,0.85,ENGLISH_FALLBACK,2026-03-12T12:22:56+00:00
1227,Indefatigable Lodge,Indefatigable Lodge,English,0.75,ABS_VRT,,0.85,Virtue / Moral Ideal,,0.85,ENGLISH_FALLBACK,2026-03-12T12:22:56+00:00
1228,Lodge of Harmony,Lodge of Harmony,English,0.9,ABS_VRT,ABS_FRAT,0.85,Virtue / Moral Ideal,,0.85,DICT_MATCH,2026-03-12T12:22:56+00:00
1229,,,English,1.0,UNK_,,1.0,,,1.0,CLASSIFICATION_DEFAULTED|INPUT_BLANK,2026-03-12T12:22:56+00:00
123,,,English,1.0,UNK_,,1.0,,,1.0,CLASSIFICATION_DEFAULTED|INPUT_BLANK,2026-03-12T12:22:56+00:00
1230,Eighteenth Royal Irish Regiment of Foot,Eighteenth Royal Irish Regiment of Foot,English,0.9,PRS_ROY,GRP_MIL,0.88,Royal / Aristocratic,Military / Service,0.85,DICT_MATCH,2026-03-12T12:22:56+00:00
1231,Sixth or Inniskilling Regiment of Dragoons,Sixth or Inniskilling Regiment of Dragoons,English,0.9,GRP_MIL,,0.9,Military / Service,,0.85,DICT_MATCH,2026-03-12T12:22:56+00:00
1232,Royal Marine Lodge,Royal Marine Lodge,English,0.9,PRS_ROY,GRP_MIL,0.88,Royal / Aristocratic,Military / Service,0.85,DICT_MATCH,2026-03-12T12:22:56+00:00
1233,Impregnable Lodge,Impregnable Lodge,English,0.75,ABS_VRT,,0.85,Virtue / Moral Ideal,,0.85,ENGLISH_FALLBACK,2026-03-12T12:22:56+00:00
1234,Lodge of Unity,Lodge of Unity,English,0.9,ABS_VRT,ABS_FRAT,0.85,Virtue / Moral Ideal,,0.85,DICT_MATCH,2026-03-12T12:22:56+00:00
1235,,,English,1.0,UNK_,,1.0,,,1.0,CLASSIFICATION_DEFAULTED|INPUT_BLANK,2026-03-12T12:22:56+00:00
1236,Lodge of Good Fellowship,Lodge of Good Fellowship,English,0.9,ABS_VRT,ABS_FRAT,0.85,Virtue / Moral Ideal,,0.85,DICT_MATCH,2026-03-12T12:22:56+00:00
1237,St. Peter's Lodge,St. Peter's Lodge,English,0.9,PRS_REL,,0.9,Religious,,0.85,DICT_MATCH,2026-03-12T12:22:56+00:00
1238,Fourteenth Regiment,Fourteenth Regiment,English,0.75,GRP_MIL,,0.9,Military / Service,,0.85,ENGLISH_FALLBACK,2026-03-12T12:22:56+00:00
1239,Northumberland Lodge,Northumberland Lodge,English,0.75,LOC_REG,,0.84,Geographic / Civic,,0.85,ENGLISH_FALLBACK,2026-03-12T12:22:56+00:00
124,,,English,1.0,UNK_,,1.0,,,1.0,CLASSIFICATION_DEFAULTED|INPUT_BLANK,2026-03-12T12:22:56+00:00
1240,Mariners' Lodge,Mariners' Lodge,English,0.75,GRP_MIL,,0.9,Military / Service,,0.85,ENGLISH_FALLBACK,2026-03-12T12:22:56+00:00
1241,Eleventh Light Dragoons,Eleventh Light Dragoons,English,0.75,ABS_VRT,ABS_PHI,0.85,Virtue / Moral Ideal,,0.85,ENGLISH_FALLBACK,2026-03-12T12:22:56+00:00
1242,Lodge of Independence,Lodge of Independence,English,0.9,ABS_VRT,,0.85,Virtue / Moral Ideal,,0.85,DICT_MATCH,2026-03-12T12:22:56+00:00
1243,Thirty-fourth Regiment of Foot,Thirty-fourth Regiment of Foot,English,0.9,ABS_PHI,GRP_MIL,0.8,Virtue / Moral Ideal,Military / Service,0.85,DICT_MATCH,2026-03-12T12:22:56+00:00
1244,Pilgrim Lodge,Pilgrim Lodge,English,0.75,PRS_REL,,0.9,Religious,,0.85,ENGLISH_FALLBACK,2026-03-12T12:22:56+00:00
1245,Lodge of Harmony,Lodge of Harmony,English,0.9,ABS_VRT,ABS_FRAT,0.85,Virtue / Moral Ideal,,0.85,DICT_MATCH,2026-03-12T12:22:56+00:00
1246,Lodge of Fortitude,Lodge of Fortitude,English,0.9,ABS_VRT,,0.85,Virtue / Moral Ideal,,0.85,DICT_MATCH,2026-03-12T12:22:56+00:00
1247,Lodge of Love and Unity,Lodge of Love and Unity,English,0.9,ABS_VRT,ABS_FRAT,0.85,Virtue / Moral Ideal,,0.85,DICT_MATCH,2026-03-12T12:22:56+00:00
1248,All Saints' Lodge,All Saints' Lodge,English,0.9,PRS_REL,LOC_CTY,0.9,Religious,Geographic / Civic,0.85,DICT_MATCH,2026-03-12T12:22:56+00:00
1249,Friendly Lodge,Friendly Lodge,English,0.75,ABS_FRAT,LOC_CTY,0.8,Virtue / Moral Ideal,Geographic / Civic,0.85,ENGLISH_FALLBACK,2026-03-12T12:22:56+00:00
125,"A "" Masters Lodge""","A "" Masters Lodge""",English,0.9,GRP_MAS,,0.88,Masonic / Administrative,,0.85,DICT_MATCH,2026-03-12T12:22:56+00:00
1250,Lodge of St. George,Lodge of St. George,English,0.9,PRS_REL,LOC_CTY,0.9,Religious,Geographic / Civic,0.85,DICT_MATCH,2026-03-12T12:22:56+00:00
1251,Lodge of Friendship,Lodge of Friendship,English,0.9,ABS_VRT,ABS_FRAT,0.85,Virtue / Moral Ideal,,0.85,DICT_MATCH,2026-03-12T12:22:56+00:00
1253,Neptune Lodge,Neptune Lodge,Latin,0.9,PRS_MYTH,ABS_LAT,0.88,Virtue / Moral Ideal,Mythological / Classical,0.85,DICT_MATCH,2026-03-12T12:22:56+00:00
1254,Merchants' Lodge,Merchants' Lodge,English,0.75,GRP_JOB,,0.86,Professional / Trade,,0.85,ENGLISH_FALLBACK,2026-03-12T12:22:56+00:00
1255,Phoenix Lodge of Honour and Prudence,Phoenix Lodge of Honour and Prudence,Greek,0.9,PRS_MYTH,ABS_VRT,0.88,Virtue / Moral Ideal,Mythological / Classical,0.85,DICT_MATCH,2026-03-12T12:22:56+00:00
1256,No. 5 Gibraltar,No. 5 Gibraltar,English,0.75,LOC_CTY,,0.86,Geographic / Civic,,0.85,ENGLISH_FALLBACK,2026-03-12T12:22:56+00:00
1257,Lodge of Liebau,Lodge of Liebau,English,0.9,ABS_VRT,LOC_CTY,0.85,Virtue / Moral Ideal,Geographic / Civic,0.85,DICT_MATCH,2026-03-12T12:22:56+00:00
1258,"Union Lodge, No. 1","Union Lodge, No. 1",English,0.9,ABS_VRT,ABS_FRAT,0.85,Virtue / Moral Ideal,,0.85,DICT_MATCH,2026-03-12T12:22:56+00:00
1259,,,English,1.0,UNK_,,1.0,,,1.0,CLASSIFICATION_DEFAULTED|INPUT_BLANK,2026-03-12T12:22:56+00:00
126,"A "" Masters Lodge""","A "" Masters Lodge""",English,0.9,GRP_MAS,,0.88,Masonic / Administrative,,0.85,DICT_MATCH,2026-03-12T12:22:56+00:00
1260,Officers' Lodge,Officers' Lodge,English,0.75,GRP_MIL,GRP_MAS,0.9,Military / Service,Masonic / Administrative,0.85,ENGLISH_FALLBACK,2026-03-12T12:22:56+00:00
1261,St. Michael's Lodge,St. Michael's Lodge,English,0.9,PRS_REL,,0.9,Religious,,0.85,DICT_MATCH,2026-03-12T12:22:56+00:00
1262,Durham Faithful Lodge,Durham Faithful Lodge,English,0.75,ABS_VRT,LOC_CTY,0.85,Virtue / Moral Ideal,Geographic / Civic,0.85,ENGLISH_FALLBACK,2026-03-12T12:22:56+00:00
1263,St. George's Lodge,St. George's Lodge,English,0.9,PRS_REL,LOC_CTY,0.9,Religious,Geographic / Civic,0.85,DICT_MATCH,2026-03-12T12:22:56+00:00
1264,Loyalty Lodge,Loyalty Lodge,English,0.75,ABS_VRT,,0.85,Virtue / Moral Ideal,,0.85,ENGLISH_FALLBACK,2026-03-12T12:22:56+00:00
1265,Alfred Lodge,Alfred Lodge,English,0.75,PRS_HIS,PRS_ROY,0.86,Royal / Aristocratic,Geographic / Civic,0.85,ENGLISH_FALLBACK,2026-03-12T12:22:56+00:00
1266,Lodge of Charity,Lodge of Charity,English,0.9,ABS_VRT,,0.85,Virtue / Moral Ideal,,0.85,DICT_MATCH,2026-03-12T12:22:56+00:00
1267,Lodge of Rural Friendship,Lodge of Rural Friendship,English,0.9,ABS_VRT,ABS_FRAT,0.85,Virtue / Moral Ideal,,0.85,DICT_MATCH,2026-03-12T12:22:56+00:00
1268,Veterans' Lodge,Veterans' Lodge,English,0.75,GRP_MIL,,0.9,Military / Service,,0.85,ENGLISH_FALLBACK,2026-03-12T12:22:56+00:00
1269,Rodney Lodge,Rodney Lodge,English,0.75,PRS_HIS,,0.86,Geographic / Civic,,0.85,ENGLISH_FALLBACK,2026-03-12T12:22:56+00:00
127,,,English,1.0,UNK_,,1.0,,,1.0,CLASSIFICATION_DEFAULTED|INPUT_BLANK,2026-03-12T12:22:56+00:00
1270,,,English,1.0,UNK_,,1.0,,,1.0,CLASSIFICATION_DEFAULTED|INPUT_BLANK,2026-03-12T12:22:56+00:00
1271,Yarborough Lodge,Yarborough Lodge,English,0.75,PRS_HIS,LOC_CTY,0.86,Geographic / Civic,,0.85,ENGLISH_FALLBACK,2026-03-12T12:22:56+00:00
1272,Lodge of Friendship,Lodge of Friendship,English,0.9,ABS_VRT,ABS_FRAT,0.85,Virtue / Moral Ideal,,0.85,DICT_MATCH,2026-03-12T12:22:56+00:00
